field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
validation_maturity_max,dataset_based|laboratory_experiment|prototype_testbed|mixed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,experimental_prototype|hardware_testbed|parameter_sweep|waveform_comparison|analytical_metric_derivation,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,experimental_prototype|indoor_grid_measurement|hardware_characterization|baseline_comparison|empirical_CDF,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,field_experiment|long_term_operational_observation|observational_case_studies,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,hardware_component_experiment|testbed_characterization|experiment_driven_simulation|Monte_Carlo_simulation|parameter_sweep|algorithm_comparison,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,hardware_experiment,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment_with_emulated_vibration,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|analytical,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|analytical_model|numerical_simulation,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|analytical_model|simulation,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|device_characterization|prototype_testbed|mixed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|machine_learning_digital_twin,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|outdoor_field_experiment|analytical_model,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|proof_of_concept|runtime_offline_DSP,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|analytical|hybrid_simulation,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|analytical|signal_processing_validation,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|baseline_comparison,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|device_characterization|analytical,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|mixed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|simulation|mixed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype_testbed|theoretical_analysis,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|prototype|analytical_calculation|simulation_for_doppler_only,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|real_time_sensor_monitoring|single_wavelength_coexistence_test|DFT_length_sweep|harmonic_order_comparison|launch_power_sweep,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|recirculating_loop_emulation,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|simulation|analytical_model,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|simulation|analytical|mixed,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|smartphone_prototype|dataset_evaluation|cross_domain_validation|runtime_benchmark,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,laboratory_experiment|supervised_machine_learning_evaluation,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,mixed,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,mixed|laboratory_experiment|simulation|analytical,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|Monte_Carlo,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|algorithmic_emulation|analytical_model,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|analytical_model|real_weather_data_replay,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,numerical_simulation|theoretical_analysis,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation_post_interrogation_effective_trace|analytic_overhead_scaling,1,3,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|analytical_model,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|analytical|proof_of_concept_model,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|laboratory_experiment|field_trial|prototype_testbed,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|laboratory_experiment|mixed,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,simulation|laboratory_experiment|prototype_testbed,1,5,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|numerical_simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|numerical_simulation|field_experiment|mixed,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|numerical_simulation|laboratory_experiment|mixed,1,4,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|simulation,1,2,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
validation_maturity_max,theoretical_analysis|simulation|laboratory_experiment|field_trial|prototype_testbed,1,6,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,NR,133,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,on_request,25,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_on_request,7,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_from_authors_on_reasonable_request,4,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,open,4,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_on_request_not_public,3,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,not_applicable,3,NA,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_in_article_or_on_request,2,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,mentioned_no_access,2,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,not_applicable_simulation_only_and_no_public_simulation_outputs_reported,2,NA,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,public_repository,2,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,supplementary,2,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,NA,1,NA,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,SCR_00784_data_available_on_request_other_reports_NR,1,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,authors_state_no_data_generated_or_analyzed,1,NA,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_in_article,1,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,available_on_reasonable_request_not_public,1,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,biological_measurements_reported_in_figures_and_table_but_raw_data_and_unknown_sample_records_not_publicly_reported,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,collected_not_publicly_linked,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,experimental_curves_and_tables_reported_but_raw_waveforms_and_measurements_not_publicly_reported,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,experimental_data_not_publicly_linked,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,experimental_dataset_not_publicly_available,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,experimental_measurements_not_publicly_available,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,partial_external_open_phase_OTDR_dataset_for_vibration_events_operator_co_cable_and_trench_data_not_reported_public,1,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,public_repository_reported,1,open,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,synthetic_not_public,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,third_party_data_acknowledged,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,third_party_weather_data_acknowledged_no_link,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
dataset_availability_status,used_not_shared,1,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
code_model_availability_status,NR,197,unavailable_or_NR,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
code_model_availability_status,on_request,5,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
code_model_availability_status,available_on_request,2,on_request,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
code_model_availability_status,NA,1,NA,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
code_model_availability_status,partial_external_components_only,1,partial_components,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit,43,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,direct,35,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_enabling,26,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,inferred,26,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,implicit,10,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,implicit_enabling,8,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_contextual_relevance,7,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,indirect,7,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,conceptual_enabling,3,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,contextual,3,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,contextual_explicit,3,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,not_applicable,3,not_applicable,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,adjacent_enabling_prototype,2,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,conceptual,2,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,enabling_prototype,2,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_relevance,2,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,implicit_relevance,2,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,direct_conceptual,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_applications_and_network_scalability,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_architecture_and_applications,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_motivation,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_optical_integrated_communication_sensing_and_power_transfer,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_optical_wireless_integrated_passive_sensing_and_communication,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_6G_transport_network_survivability_and_IoE,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_IMT_2030_6G_ISAC_positioning,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_VLC_candidate_for_6G_context,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_beyond_5G,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_core_6G_ISAC,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,explicit_future_deterministic_access_network_relevance,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,future_high_speed_high_precision_ISAC_context_without_network_level_6G_validation,1,inferred,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
six_g_relevance_code,future_wireless_network_and_Industry_4_0_context_without_explicit_6G_testbed,1,direct,phase_e_per_study_crosswalk_authoritative,phase_e_frozen_crosswalk,,no
