row_type,section,study_id,axis,record_id,raw_token,normalized_category,record_eligibility,is_recognized,body_membership_included,recognized_categories_for_study_axis,recognized_category_count_for_study_axis,eligible_raw_token_count_for_study_axis,fallback_body_id,fallback_body_included_for_study_axis,decision_reason
raw_token,S6,STC-SINGLETON-SCR-01070,application,,metro_network,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01070,application,,forward_vibration_sensing,structural_health_and_vibration_monitoring,eligible,yes,yes,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01070,application,,coherent_lite,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01071,technology,,,other_enabling_technology,study_axis_summary,NA,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,DFB_laser,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,PS_100QAM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,PDM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,residual_carrier,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,coherent_detection,coherent_detection_and_dsp,eligible,yes,yes,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,Volterra_equalizer,optimization_and_communications_dsp,eligible,yes,yes,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01071,technology,,polarization_delay,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|optimization_and_communications_dsp,2,7,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01071,application,,,other_application_domain,study_axis_summary,NA,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01071,application,,optical_network_sensing,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,application,,metro_network,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,application,,long_haul_ISAC,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01071,application,,forward_vibration_sensing,structural_health_and_vibration_monitoring,eligible,yes,yes,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01071,application,,coherent_lite,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01072,technology,,,other_enabling_technology,study_axis_summary,NA,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,PAM4_IM_DD,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,receiver_optical_tap,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,SOP_sensing,sensing_and_inference_processing,eligible,yes,yes,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,unbalanced_MZI,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,3x3_coupler,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,GAF,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,CNN,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,technology,,channel_attention,other_enabling_technology,eligible,no,no,sensing_and_inference_processing,1,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01072,application,,,other_application_domain,study_axis_summary,NA,no,structural_health_and_vibration_monitoring|telecom_access_transport_datacenter,2,4,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01072,application,,data_center_optical_interconnects,telecom_access_transport_datacenter,eligible,yes,yes,structural_health_and_vibration_monitoring|telecom_access_transport_datacenter,2,4,S6-application_other_application_domain,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01072,application,,optical_network_operation_and_maintenance,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring|telecom_access_transport_datacenter,2,4,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,application,,fiber_event_recognition,other_application_domain,eligible,no,no,structural_health_and_vibration_monitoring|telecom_access_transport_datacenter,2,4,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01072,application,,link_security_and_fault_warning,structural_health_and_vibration_monitoring,eligible,yes,yes,structural_health_and_vibration_monitoring|telecom_access_transport_datacenter,2,4,S6-application_other_application_domain,no,recognized_category_included
axis_summary,S6,STC-SINGLETON-SCR-01073,technology,,,other_enabling_technology,study_axis_summary,NA,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,microwave_photonics,microwave_photonics_and_photonic_thz,eligible,yes,yes,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,PM_DPMZM,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,CS_SSB,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,polarization_multiplexing,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,Tri_LFM_ASK,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,WSS,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,optical_dechirping,radar_and_fmcw_processing,eligible,yes,yes,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-SINGLETON-SCR-01073,technology,,FTTM,other_enabling_technology,eligible,no,no,microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,2,8,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-SINGLETON-SCR-01073,application,,,other_application_domain,study_axis_summary,NA,no,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-SINGLETON-SCR-01073,application,,six_G_ISAC,other_application_domain,eligible,no,no,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,application,,microwave_photonic_radar,other_application_domain,eligible,no,no,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,application,,wireless_communication,other_application_domain,eligible,no,no,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,application,,spectrum_monitoring,other_application_domain,eligible,no,no,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-SINGLETON-SCR-01073,application,,electromagnetic_environment_sensing,environmental_and_atmospheric_monitoring,eligible,yes,yes,environmental_and_atmospheric_monitoring,1,5,S6-application_other_application_domain,no,recognized_category_included
axis_summary,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,,other_enabling_technology,study_axis_summary,NA,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,microwave_photonics,microwave_photonics_and_photonic_thz,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,ASSB,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,heterodyne_upconversion,coherent_detection_and_dsp,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,electromagnetic_polarization_multiplexing,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,LFMCW,radar_and_fmcw_processing,eligible,yes,yes,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,recognized_category_included
raw_token,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,technology,,16QAM,other_enabling_technology,eligible,no,no,coherent_detection_and_dsp|microwave_photonics_and_photonic_thz|radar_and_fmcw_processing,3,6,S6-technology_other_enabling_technology,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S6,STC-WBAND-POLARIZATION-JRC-2023-2025,application,,,other_application_domain,study_axis_summary,NA,no,telecom_access_transport_datacenter,1,4,S6-application_other_application_domain,no,fallback_suppressed_because_recognized_category_exists_in_study_axis
